App_Name, Date, Time, Rating, Comment_Upvotes, Review, Response_Date, Response_Time, Response,Priority
EatSure QuickiES Food Delivery,2025-02-02,12:23:40,5,0,It a perfect food delivery app for both at home or in train.,2025-02-02,12:46:21,Hey Kuldeep! Seeing that you had a 5-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),Top Priority
EatSure QuickiES Food Delivery,2025-02-02,12:19:07,1,0,Got ad on my pincode and while taking order its showing you guys dont deliver on the pincode  whats the point of advertising it than,2025-02-02,12:33:17,Hi Rishi! We apologize for any inconvenience caused and assure you that this is not the experience we strive to provide our customers. To address this issue  kindly share your contact number with us at goodness@eatsure.com. (RB),feature required
EatSure QuickiES Food Delivery,2025-02-02,12:10:08,4,0,Fantastic app and it has many food options 😄❤️loved itt thank you for an yummy cake,2025-02-02,12:34:25,Hey Keerthana! Seeing that you had a 4-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),Top Priority
EatSure QuickiES Food Delivery,2025-02-02,12:00:01,3,0,Good offers..bad customer service,2025-02-02,12:27:00,Hi Joel! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order Id and contact number at goodness@eatsure.com so that we can fix this for you. (RB),Medium Priority
EatSure QuickiES Food Delivery,2025-02-02,11:57:40,5,0,Good  cost-effective and reasonable app  ever since I have ordered from it I always recommend this app to others I enjoy ordering from from it,2025-02-02,12:31:58,Hey Nancy! Thank you so much for your kind words! 🙌 Your satisfaction is our top priority  and we're committed to continually serving you delicious and safe meals. We appreciate your support and can't wait to have you back for more culinary delights. 😊 (RB),Top Priority
EatSure QuickiES Food Delivery,2025-02-02,10:32:13,1,0,Worst   they don't give refund,2025-02-02,11:01:43,Hi Samiullah! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order ID and contact number at goodness@eatsure.com so that we can fix this for you. (RB),Least Priority
EatSure QuickiES Food Delivery,2025-02-01,23:55:26,5,0,Best food delivery app in sustainable price,2025-02-02,00:08:48,Hey Aditya! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Top Priority
EatSure QuickiES Food Delivery,2025-02-01,23:24:19,1,0,Pathetic service,2025-02-01,23:45:24,Hi Ankit! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (NM),Least Priority
EatSure QuickiES Food Delivery,2025-02-01,23:11:09,1,0,Worst experience.. Taste wise  time wise or quantity wise..,2025-02-01,23:43:13,Hi Sourabham! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order ID and contact number at goodness@eatsure.com so that we can fix this for you. (NM),Least Priority
EatSure QuickiES Food Delivery,2025-02-01,22:20:40,2,0,The food is good and service also  i recommend or. But preparation takes a lot of time   it takes hours (the time duration between placing order and out for delivery.)  not the delivery agents fault  but the kitchens.,2025-02-01,22:29:04,Hi Ranjith! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order ID and contact number at goodness@eatsure.com so that we can fix this for you. (NM),feature required
EatSure QuickiES Food Delivery,2025-02-01,21:57:10,5,0,Wow!,2025-02-01,22:06:21,Hey Vandna! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Medium Priority
EatSure QuickiES Food Delivery,2025-02-01,21:39:31,1,0,Don't use this food app. Buy 1 get 1 offered but food not good & less quantity. Again order cancelled no refund! Dr all go to better food app👍🏻,2025-02-01,21:52:03,Hi Praba! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order ID and contact number at goodness@eatsure.com so that we can fix this for you. (NM),feature required
EatSure QuickiES Food Delivery,2025-02-01,21:38:12,5,0,happy,2025-02-01,21:55:04,Hey Divakar! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Top Priority
EatSure QuickiES Food Delivery,2025-02-01,21:01:40,5,0,Good,2025-02-01,21:37:01,Hey There! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Medium Priority
EatSure QuickiES Food Delivery,2025-02-01,20:25:24,4,0,Nice,2025-02-01,20:35:37,Hi Shruti! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Medium Priority
EatSure QuickiES Food Delivery,2025-02-01,19:45:41,1,0,I given money but not received food by Rajendra Prasad he cited me,2025-02-01,19:50:18,Hi Bijender! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),feature required
EatSure QuickiES Food Delivery,2025-02-01,19:33:10,1,0,Very pathetic service my money is wasted. Yesterday I ordered food delivery address was New panvel and the delivery agent called from some chembur tilak nagar location and without delivery marked as food delivered and when I coordinated with help support and asked for refund they said that you have placed incorrect order  hence refund not possible  when I explained no mistake from my end thay made replacement order and 2nd same mistake was repeated and order got cancelled.,2025-02-01,19:50:51,Hi Laxmi! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),Least Priority
EatSure QuickiES Food Delivery,2025-02-01,17:23:20,5,0,nice app for ordering food,2025-02-01,17:31:13,Hi Pawan! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Medium Priority
EatSure QuickiES Food Delivery,2025-02-01,15:58:43,1,0,It not working properly.,2025-02-01,16:14:39,Hi Himani! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),feature required
EatSure QuickiES Food Delivery,2025-02-01,15:18:02,5,0,nice 👍,2025-02-01,15:30:31,Hey Pradeep! Seeing that you had a 5-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),Medium Priority
EatSure QuickiES Food Delivery,2025-02-01,15:15:33,4,0,It's an fast delivery,2025-02-01,15:31:48,Hey There! Seeing that you had a 4-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),Top Priority
EatSure QuickiES Food Delivery,2025-02-01,14:28:45,5,0,Taste was delicious. Perfect packing. Thank you,2025-02-01,14:42:48,Hey There! Seeing that you had a 5-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),Top Priority
EatSure QuickiES Food Delivery,2025-02-01,13:01:07,5,0,Best app for students and working professionals,2025-02-01,13:14:42,Hey There! Seeing that you had a 5-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),Top Priority
EatSure QuickiES Food Delivery,2025-02-01,11:32:00,1,0,Why the hell this always go for coupon auto applied  whenever I try to apply a code   it doesn't let me .,2025-02-01,11:44:10,Hi There! We apologize for any inconvenience caused and assure you that this is not the experience we strive to provide our customers. To address this issue  kindly share your contact number with us at goodness@eatsure.com. (RB),Medium Priority
EatSure QuickiES Food Delivery,2025-02-01,02:18:30,4,0,best quality here,2025-02-01,02:58:46,Hey Sai! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Top Priority
EatSure QuickiES Food Delivery,2025-02-01,00:00:02,5,0,Excellent offers...the best experience..might just be damn better than others....add more restaurants,2025-02-01,01:45:31,Hey Ranjith! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Top Priority
EatSure QuickiES Food Delivery,2025-01-31,23:59:32,3,0,Customer care is very bad u can't even communicate if there is a mistake in the order. The customer care gives automated answers. Veryy badd.,2025-02-01,01:46:35,Hi Vishwanath! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order ID and contact number at goodness@eatsure.com so that we can fix this for you. (NM),Least Priority
EatSure QuickiES Food Delivery,2025-01-31,22:53:59,1,1,Became irresponsible and support is bad.,2025-02-01,01:40:06,Hi Vishal! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (NM),Least Priority
EatSure QuickiES Food Delivery,2025-01-31,22:48:09,3,0,Sometimes sides  sauces veggies missing in burgers delivery area limited not available at my location it's so sad instructions not follow all time Thanks,2025-02-01,01:41:34,Hi Bharat! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order ID and contact number at goodness@eatsure.com so that we can fix this for you. (NM),feature required
EatSure QuickiES Food Delivery,2025-01-31,21:48:15,1,2,No customer service support. You can't contact anyone if your delivery is delayed. App is showing all wrong information in tracking. Delivery boy is saying food is not prepared and app is showing food is deliverd in 1 min. No cancellation option also. Don't go with this app accidentally also,2025-01-31,21:58:31,Hi There! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),feature required
EatSure QuickiES Food Delivery,2025-01-31,20:52:53,1,0,I have signedup first user I try to claim first time user but it's showing u already used,2025-01-31,20:57:29,Hi Basavaraj! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),feature required
EatSure QuickiES Food Delivery,2025-01-31,20:13:15,5,0,Awesome food,2025-01-31,20:27:06,Hi There! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Medium Priority
EatSure QuickiES Food Delivery,2025-01-31,20:12:58,5,0,Delivery time is Good,2025-01-31,20:25:14,Hi Rajni! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Top Priority
EatSure QuickiES Food Delivery,2025-01-31,19:58:59,5,0,Nice,2025-01-31,20:23:04,Hi Rekha! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Medium Priority
EatSure QuickiES Food Delivery,2025-01-31,19:56:28,5,0,good,2025-01-31,20:22:00,Hi There! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Medium Priority
EatSure QuickiES Food Delivery,2025-01-31,18:23:57,5,0,The bowl dish was amazing,2025-01-31,18:42:12,Hey Sahil! Seeing that you had a 5-star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(AM),Top Priority
EatSure QuickiES Food Delivery,2025-01-31,17:44:12,1,0,Over costly rate,2025-01-31,17:57:36,Hi Rohit! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),feature required
EatSure QuickiES Food Delivery,2025-01-31,17:15:46,5,0,Very goodexperience. I loved the offers and affordability of the dishes,2025-01-31,17:34:01,Hey Geethalakshmi! Seeing that you had a 5-star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(AM),Top Priority
EatSure QuickiES Food Delivery,2025-01-31,17:00:41,5,0,Good Service,2025-01-31,17:10:42,Hi There! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Top Priority
EatSure QuickiES Food Delivery,2025-01-31,16:59:51,1,0,Quality is getting significantly worse compared to earlier. It's not worth it anymore.,2025-01-31,17:09:08,Hi Jasdev! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),feature required
EatSure QuickiES Food Delivery,2025-01-31,16:44:38,1,0,It's very bad waste of money Quantity is very short,2025-01-31,17:28:37,Hi There! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),feature required
EatSure QuickiES Food Delivery,2025-01-31,16:44:20,1,0,My order is cancelled without any notice and there is no refund . And support team is not even responding. This is multiple times with eatsure worst customer service. Don't use this app,2025-01-31,17:30:08,Hi Muktha! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),Least Priority
EatSure QuickiES Food Delivery,2025-01-31,16:41:02,5,0,good,2025-01-31,17:31:38,Hi Praveen! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Medium Priority
EatSure QuickiES Food Delivery,2025-01-31,16:25:20,5,0,Gud,2025-01-31,16:37:48,Hey There! Seeing that you had a 5-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(AM),Medium Priority
EatSure QuickiES Food Delivery,2025-01-31,16:11:27,5,0,Good,2025-01-31,16:25:09,Hey Kunal! Seeing that you had a 5-star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(AM),Medium Priority
EatSure QuickiES Food Delivery,2025-01-31,15:50:20,1,0,i was ordering food and it was successfully ordered but then i was kicked out of the app after opening app again and again it said that the app is not serving my area so i thought the order was cancelled since the app was not letting me check anything apart from the earlier error and i ordered food from else where and to my surprise eatsure delivery came so my money as well as food was wasted,2025-01-31,16:06:34,Hi Omkar! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),feature required
EatSure QuickiES Food Delivery,2025-01-31,15:45:14,1,0,Bad service and wrong delivery. No help will be provided to you  you will be sent into loops PLEASE DO NOT USE THEM.,2025-01-31,16:05:05,Hi Veronica! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),Least Priority
EatSure QuickiES Food Delivery,2025-01-31,15:26:31,5,0,Super osm taste and packing,2025-01-31,15:36:52,Hi Pavithra! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Top Priority
EatSure QuickiES Food Delivery,2025-01-31,15:03:54,5,0,Amazing!,2025-01-31,15:39:56,Hey Aparna! Seeing that you had a 5-star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(AM),Top Priority
EatSure QuickiES Food Delivery,2025-01-31,14:47:47,1,0,Worst customer care service,2025-01-31,15:34:10,Hi Shruthi! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),Least Priority
EatSure QuickiES Food Delivery,2025-01-31,14:18:53,1,0,બકવાસ,2025-01-31,14:44:27,Hi Vishal! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),feature required
EatSure QuickiES Food Delivery,2025-01-31,13:46:22,1,0,Late and cold,2025-01-31,14:08:51,Hi Gauravdeep! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),feature required
EatSure QuickiES Food Delivery,2025-01-31,13:39:12,1,0,Worst app . Scamming people with coupons,2025-01-31,13:53:22,Hi Venkat! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),Least Priority
EatSure QuickiES Food Delivery,2025-01-31,12:08:46,1,0,Food is not as described,2025-01-31,12:37:38,Hi Ravi! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order Id and contact number at goodness@eatsure.com so that we can fix this for you. (RB),Least Priority
EatSure QuickiES Food Delivery,2025-01-31,11:33:29,1,0,Worst app It shows 60% off on first 3 orders But it don't have access in my location (My location is veltech university  avadi  chennai),2025-01-31,12:29:53,Hi Dhanush! We apologize for any inconvenience caused and assure you that this is not the experience we strive to provide our customers. To address this issue  kindly share your contact number with us at goodness@eatsure.com. (RB),Least Priority
EatSure QuickiES Food Delivery,2025-01-31,11:13:30,1,0,Battar se bhi battar,2025-01-31,11:33:04,Hi There! We would request you to please assist with the issue over goodness@eatsure.com  as the ratings signify that you are not satisfied with the product/service. Your complete comment would be helpful so that we get insights on the issue and get that resolved prior. (RB),feature required
EatSure QuickiES Food Delivery,2025-01-31,08:49:34,5,0,Just awesome. No words to describe experience. Consistently delivering tasty food with lots n lots of varieties to choose from.,2025-01-31,10:30:47,Hey Cinderella! Thank you so much for your kind words! 🙌 Your satisfaction is our top priority  and we're committed to continually serving you delicious and safe meals. We appreciate your support and can't wait to have you back for more culinary delights. 😊 (RB),Top Priority
EatSure QuickiES Food Delivery,2025-01-31,07:25:40,1,0,Wrost food  app and customer service Don't waste your money.no support from them,2025-01-31,10:29:16,Hi Mahinder! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order Id and contact number at goodness@eatsure.com so that we can fix this for you. (RB),feature required
EatSure QuickiES Food Delivery,2025-01-31,02:18:55,1,0,Scam application,2025-01-31,02:53:23,Hi Suresh! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (NM),feature required
EatSure QuickiES Food Delivery,2025-01-31,01:17:00,1,0,I hate you   Your services are worst   15 min bolke ek hour hone wala hai.,2025-01-31,01:27:17,Hi There! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (NM),Least Priority
EatSure QuickiES Food Delivery,2025-01-30,23:45:58,1,0,There is no response from CS team,2025-01-31,01:03:03,Hi Raksith! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (NM),Medium Priority
EatSure QuickiES Food Delivery,2025-01-30,22:26:56,1,0,Garbage app  at first it was great  but now the live tracking does not work  u don't know the location of the driver  the delivery boy doesn't call u or message u or anything and just delivers the order wherever with no guarantee if you will get it or not. I recently found and called the delivery boy  and he's just argued nonsense. Contacted the customer care and when I asked for the refund they ignored my messages. Was a loyal customer for over a year but now am NEVER EVER COMING BACK.,2025-01-30,22:34:30,Hi Charbak! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order ID and contact number at goodness@eatsure.com so that we can fix this for you. (NM),feature required
EatSure QuickiES Food Delivery,2025-01-30,22:16:20,5,0,Very good delivery,2025-01-30,22:39:00,Hi Tanuj! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Top Priority
EatSure QuickiES Food Delivery,2025-01-30,22:12:05,4,0,I ordered and was delivered the first order. It was from Thalaiva Biriyani Triplicane. The packing and carry bag were excellently packed. The food arrived hot! I appreciate the hand written note of the Chef(Manju) for the thoughtful touch. However there is no link to rate Thalaiva Biriyani! I tried their Chat Bot...but it has some irrelevant options...so could not rate them...5 Stars! Kindly advise,2025-01-30,22:30:41,Hey MadhavanThanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),feature required
EatSure QuickiES Food Delivery,2025-01-30,21:52:51,5,0,This app is awesome 👌 better then swiggy and zomato,2025-01-30,22:05:38,Hey Harish! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Top Priority
EatSure QuickiES Food Delivery,2025-01-30,21:36:15,5,0,Awesome foods and delivery good,2025-01-30,21:57:53,Hi Vivek! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Medium Priority
EatSure QuickiES Food Delivery,2025-01-30,20:44:45,1,0,Worst app I've ever seen till !!,2025-01-30,21:03:37,Hi Shruti! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),Least Priority
EatSure QuickiES Food Delivery,2025-01-30,20:08:38,5,0,nice pic,2025-01-30,20:26:53,Hi There! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Medium Priority
EatSure QuickiES Food Delivery,2025-01-30,19:28:00,5,0,too good,2025-01-30,22:04:20,Hey Deepak! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Top Priority
EatSure QuickiES Food Delivery,2025-01-30,17:02:36,1,1,Customer care support is worst compared to other apps . My food was bland and soggy yet they didn't give me refund they stayed adamant worst ever food ordering app😡😡😡😡😡😡😡,2025-01-30,17:23:57,Hi Varshini! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),Least Priority
EatSure QuickiES Food Delivery,2025-01-30,16:29:33,5,0,Great performance & delivery person has fasted delivered thanku,2025-01-30,16:56:11,Hi There! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Top Priority
EatSure QuickiES Food Delivery,2025-01-30,16:19:30,5,0,Just love your Food... Hope will avail more discount on rajma chawal 🤤,2025-01-30,16:41:16,Hey There! Seeing that you had a 5-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),Top Priority
EatSure QuickiES Food Delivery,2025-01-30,16:18:40,5,0,Good,2025-01-30,16:41:59,Hey Mahesh! Seeing that you had a 5-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),Medium Priority
EatSure QuickiES Food Delivery,2025-01-30,16:00:58,5,0,thank you for Eatsure 🥰🥰🥰🥰🥰,2025-01-30,16:39:24,Hey Abdul! Seeing that you had a 5-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),Top Priority
EatSure QuickiES Food Delivery,2025-01-30,15:14:36,5,0,Good food,2025-01-30,16:38:02,Hey Shivani! Seeing that you had a 5-Star experience is the best thing we could hope for! Your review means a lot to us. Thank you for choosing us. We look forward to serving you for many years to come! 😊(RB),Medium Priority
EatSure QuickiES Food Delivery,2025-01-30,14:29:10,1,1,Waste food app. They sell different biryani with different restaurant name  but item are same for all. This is what said by kitchen team. Multiple time wrong item will be delivered and no proper resolution will be given. EatSure  i dropped mail long back  but still no response. This show the quality of service from eatsure.,2025-01-30,16:37:00,Hi Vishal! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),feature required
EatSure QuickiES Food Delivery,2025-01-30,13:57:01,5,44,After using it for a year now  I had a splendid experience of ordering foods with them. One stop portal for different Cuisines. Offers are simply amazing. Payment is easy. Eatsure points are added advantage. Delivery of food as per the estimated time. Above all  I never seen their food taste ever changed. Simply Delicious 😋 Hope you stay ever like this. I have updated my review but none of the above points mentioned changed till date. They have a better app and more cushines added. Keep Going🔥,2025-01-30,16:36:37,Hey There! Thank you so much for your kind words! 🙌 Your satisfaction is our top priority  and we're committed to continually serving you delicious and safe meals. We appreciate your support and can't wait to have you back for more culinary delights. 😊 (RB),Top Priority
EatSure QuickiES Food Delivery,2025-01-30,13:28:29,5,0,Good food,2025-01-30,13:56:41,Hi Vandana! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Medium Priority
EatSure QuickiES Food Delivery,2025-01-30,13:24:54,5,0,Nice 👌,2025-01-30,13:58:50,Hi Aman! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Medium Priority
EatSure QuickiES Food Delivery,2025-01-30,13:15:31,5,0,food is very good 😊,2025-01-30,13:31:17,Hi Sunil! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Medium Priority
EatSure QuickiES Food Delivery,2025-01-30,12:49:17,5,0,Better than Tomato and Fwiggy,2025-01-30,14:48:23,Hi There! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Medium Priority
EatSure QuickiES Food Delivery,2025-01-30,12:20:04,5,0,Excellent,2025-01-30,14:46:48,Hi Naved! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Top Priority
EatSure QuickiES Food Delivery,2025-01-30,11:09:07,1,0,Very expensive just Swiggy and zomato,2025-01-30,11:55:30,Hi Javed! We apologize for any inconvenience caused and assure you that this is not the experience we strive to provide our customers. To address this issue  kindly share your contact number with us at goodness@eatsure.com. (RB),feature required
EatSure QuickiES Food Delivery,2025-01-30,04:40:03,1,0,App interface is really worst,2025-01-30,10:45:54,Hi Prashank! We apologize for any inconvenience caused and assure you that this is not the experience we strive to provide our customers. To address this issue  kindly share your contact number with us at goodness@eatsure.com. (RB),Least Priority
EatSure QuickiES Food Delivery,2025-01-30,00:45:05,1,0,Worstttt😭,2025-01-30,01:43:02,Hi There! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (NM),Least Priority
EatSure QuickiES Food Delivery,2025-01-30,00:16:59,1,0,It was good until it was and when a problem or having issues then the hell time begins no proper resolution or response  before this till date I was happy with this but from this moment am not at all satisfied with the customer service these people provide  they started talking like Robot repeating same sentence again and again to make customer agree for what they said or provide as resolution that doesn't matter wheater it is suitable or not  they literally don't care about the customer feeling,2025-01-30,01:39:53,Hi Surekha! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order ID and contact number at goodness@eatsure.com so that we can fix this for you. (NM) ,feature required
EatSure QuickiES Food Delivery,2025-01-30,00:11:55,5,0,thank you so much 😊😊😊😊,2025-01-30,01:34:21,Hey Biswajit! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Top Priority
EatSure QuickiES Food Delivery,2025-01-29,23:43:07,1,0,worst App No Customer support at all No one replies I have a Chat Still Open and There is No One replied to It One of the worst Customer Support ever,2025-01-30,01:22:26,Hi There! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (NM),Least Priority
EatSure QuickiES Food Delivery,2025-01-29,23:04:24,5,0,i like delivery boy respect,2025-01-30,01:21:01,Hey Ashok! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),feature required
EatSure QuickiES Food Delivery,2025-01-29,22:31:15,1,0,Bakwas application hai and customer executive se bat nhi nahi kar sakte and delivery boy achhe rakho jo atleast read kar sake address,2025-01-30,01:18:53,Hi Milan! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order ID and contact number at goodness@eatsure.com so that we can fix this for you. (NM),feature required
EatSure QuickiES Food Delivery,2025-01-29,22:03:56,1,0,Worst service ever. 3hr+ delivery and cold food. delivery guys pure illiterates.,2025-01-30,01:17:04,Hi Jafar! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order ID and contact number at goodness@eatsure.com so that we can fix this for you. (NM),Least Priority
